news_id,news_title,news_link,car_id
5578,"기아, K5 등 14개 차종 리콜 준비 돌입…엔진룸 소손 발생 가능성",http://www.iminju.net/news/articleView.html?idxno=92955,1980
5579,"모닝 리콜, 기아자동차 모닝, 레이 니로 하이브리드 등 리콜",http://www.namdonews.com/news/articleView.html?idxno=471932,1980
5580,"‘모닝, 레이’ 등 현대기아차+수입차 10개 차종 23만대 리콜",http://wikileaks-kr.org/%EB%AA%A8%EB%8B%9D-%EB%A0%88%EC%9D%B4-%EB%93%B1-%ED%98%84%EB%8C%80%EA%B8%B0%EC%95%84%EC%B0%A8%EC%88%98%EC%9E%85%EC%B0%A8-10%EA%B0%9C-%EC%B0%A8%EC%A2%85-23%EB%A7%8C%EB%8C%80,1980
5581,기아 모닝·현대 아이오닉 등 10개 차종 23만여 대 리콜,http://news20.busan.com/controller/newsController.jsp?newsId=20180426000324,1981
5582,기아 모닝ㆍ현대 아이오닉 등 10개 차종 23만 1000여대 리콜,http://www.ceoscoredaily.com/news/article.html?no=40691,1981
5583,모닝 레이 니로 아이오닉 레인지로버벨라 투아렉 등 23만대 리콜,http://www.businesspost.co.kr/BP?command=article_view&num=80525,1981
5584,기아 등 10개 차종 23만여대 리콜,http://www.naeil.com/news_view/?id_art=274025,1981
5585,"기아, 현대, 랜드로버, 폭스바겐 10개 차종 23만1013대 리콜",http://www.consumernews.co.kr/?mod=news&act=articleView&idxno=525241,1981
5586,국내 판매 전기차 배터리 제조사 공개…중국산 25%,http://www.finomy.com/news/articleView.html?idxno=214552,1982
5587,국내 판매 전기차 배터리 제조사 공개…중국산 25%,http://www.finomy.com/news/articleView.html?idxno=214552,1983
5588,"[단독] '승객 열받게 했던' 니로 EV·하이브리드... 기아, 에어컨 불량 ...",https://www.hankookilbo.com/News/Read/A2023110915170000386?did=NA,1984
5589,"[시승]섬세하고 꼼꼼한 SUV, 르노코리아 QM6",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=02&c1=02&c2=02&c3=00&nkey=202303162150001,1988
5590,"[시승]르노삼성 SM6 LPe, 실제 효율 측정했더니",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=06&c1=06&c2=06&c3=00&nkey=201904041754061,1988
5591,"[시승]르노삼성 SM6 LPe, 실제 효율 측정했더니",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=06&c1=06&c2=06&c3=00&nkey=201904041754061,1990
5592,"[시승]섬세하고 꼼꼼한 SUV, 르노코리아 QM6",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=02&c1=02&c2=02&c3=00&nkey=202303162150001,1990
5593,SM6-티볼리-투싼…시동꺼짐 등 리콜한다,http://www.gpkorea.com/bbs/board.php?bo_table=gp_motorsports&wr_id=15903,1990
5594,SM6·그랜저·투싼·티볼리 등 4개 차종 3만3천204대 리콜,http://www.zdnet.co.kr/ArticleView.asp?artice_id=20160912084505,1990
5595,그랜저·SM6·티볼리 등 4개 차종 3만3204대 리콜,http://news1.kr/articles/?2772571,1990
5596,SM6 10만대 브레이크 결함에 리콜…조기경보시스템 첫 성과,http://www.asiatoday.co.kr/view.php?key=20180503010001511,1992
5597,"현대 제네시스 EQ900·BMW X7 등 6만9044대 리콜 ...""제작결함 발견""",https://www.ajunews.com/view/20240307081510423,1993
5598,'엔진오일공급 파이프 결함' 현대차 EQ900 2만2803대 등 총 6만9044대 리콜,https://www.newspim.com/news/view/20240306000909,1993
5599,"현대차·기아 45만대 리콜...""모터 설계 오류 등 화재위험""",http://www.4th.kr/news/articleView.html?idxno=2064740,1993
5600,현대·BMW 등 43개 차종 6만9044대 대대적 리콜,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1076819,1993
5601,"제네시스 3개 차종 2만2803대 리콜…""엔진오일 파이프 내구성 부족""",http://www.seouleconews.com/news/articleView.html?idxno=76443,1993
5602,현대·BMW 고급차 줄줄이 ‘리콜사태’,https://www.skyedaily.com/news/news_view.html?ID=223830,1994
5603,"'엔진 결함' 코나 N·아반떼·G70, 호주서 리콜",https://www.newsway.co.kr/news/view?ud=2025012116144434625,1994
5604,현대 그랜드스타렉스·G70 등 33개 차종 18만9797대 리콜,https://www.news1.kr/realestate/general/5577642,1994
5605,"구동력 손실 위험... 현대차, 美서 '코나 N·제네시스 G70' 등 5만4천여대...",https://www.autodaily.co.kr/news/articleView.html?idxno=523053,1994
5606,"현대차, G70·아반떼 N 등 고성능 모델 5만대 리콜 실시..동력 상실 위험...",https://www.dailycar.co.kr/content/news.html?type=view&autoId=53720,1994
5607,"[자동차리콜] 벤츠 CLS 450 포함 16차종 전기장치, 조향장치 잠금 너트 ...",http://www.00news.co.kr/news/articleView.html?idxno=59851,1995
5608,"벤츠 E300 4MATIC 등 13차종, 서스펜션 밸브 '표면코팅 내성결함'…사고...",https://idsn.co.kr/news/view/1065595129002378,1996
5609,현대·기아·벤츠·포르쉐·아우디 등 6개사 판매 6만4754대 리콜,http://www.ksilbo.co.kr/news/articleView.html?idxno=935936,1996
5610,현대·기아·벤츠·포르쉐·폭스바겐·포드 6만4천대 리콜,http://www.thereport.co.kr/news/articleView.html?idxno=14755,1996
5611,"벤츠코리아, 에어백 결함으로 8천대 리콜",http://www.iminju.net/news/articleView.html?idxno=53213,1996
5612,"[자동차리콜] 벤츠 CLS 450 포함 16차종 전기장치, 조향장치 잠금 너트 ...",http://www.00news.co.kr/news/articleView.html?idxno=59851,1996
5613,"벤츠 E300 4MATIC 등 13차종, 서스펜션 밸브 '표면코팅 내성결함'…사고...",https://idsn.co.kr/news/view/1065595129002378,1997
5614,"국토부 ""기아차·르노삼성 등 7개 업체 30개 차종 28만8천대 리콜""",http://www.ikld.kr/news/articleView.html?idxno=93784,1997
5615,"벤츠코리아, 새해 시작한지 두 달도 안 돼 리콜대수 '1만대' 돌파",http://daily.hankooki.com/lpage/economy/201802/dh20180214153348138070.htm,1998
5616,"[자동차리콜] 벤츠 CLS 450 포함 16차종 전기장치, 조향장치 잠금 너트 ...",http://www.00news.co.kr/news/articleView.html?idxno=59851,1999
5617,"벤츠코리아, 에어백 결함으로 8천대 리콜",http://www.iminju.net/news/articleView.html?idxno=53213,1999
5618,현대차·기아차 원격 주차 보조 소프트웨어 오류로 차량 리콜,http://www.epnc.co.kr/news/articleView.html?idxno=95523,1999
5619,"[자동차 리콜] 벤츠 CLA 220 등 12차종, 스티어링 샤프트 관련 리콜",http://www.00news.co.kr/news/articleView.html?idxno=66303,2001
5620,토요타·닛산·벤츠 등 자동차 5만6192대 무더기 리콜,http://www.safetynews.co.kr/news/articleView.html?idxno=131240,2001
5621,"국토부, 제작결함 토요타·벤츠·기아차 등 5만6천여대 리콜 및 과징금...",http://kbench.com/?q=node/202925,2001
5622,토요타·벤츠·기아 등 5만 6천대 리콜…과징금 44억,https://www.nocutnews.co.kr/news/5215351,2001
5623,토요타·닛산·벤츠 5만6192대 제작결함…리콜 실시,http://news1.kr/articles/?3723116,2001
5624,"[자동차 리콜] 벤츠 CLA 220 등 12차종, 스티어링 샤프트 관련 리콜",http://www.00news.co.kr/news/articleView.html?idxno=66303,2002
5625,"재규어, 페라리, 토요타, BMW, 벤츠 등 35개 차종 2만여대 리콜",http://www.siminsori.com/news/articleView.html?idxno=209640,2002
5626,"재규어·페라리·토요타 등 2만여대 리콜, '자동차리콜센터' 확인 가능",http://www.kyeongin.com/main/view.php?key=20190418010008331,2002
5627,"재규어·페라리, '다카타 에어백' 리콜",http://www.news2day.co.kr/125279,2002
5628,"'다카타 에어백' 재규어, 페라리 등 35개 차종 2만여대 리콜",http://yna.kr/AKR20190417177700003?did=1195m,2002
5629,현대·벤츠·아우디·포르쉐 19개 차종 6만2509대 리콜,http://www.newstomato.com/ReadNews.aspx?no=888208,2003
5630,"국토부 "" 현대자동차, 벤츠 등 19개 차종 6만2509대 자발적 리콜 시행""",http://www.wsobi.com/news/articleView.html?idxno=71948,2003
5631,현대차·벤츠·아우디 등 6만2500여대 리콜,http://www.polinews.co.kr/news/article.html?no=388419,2003
5632,현대 그랜드스타렉스·벤츠 A 클래스 등 6만 2509대 리콜,http://www.thedrive.co.kr/news/newsview.php?ncode=1065570751807743,2003
5633,"국토부, 현대차·벤츠 등 19개 차종 6만2000대 자발적 리콜",http://www.enewstoday.co.kr/news/articleView.html?idxno=1290581,2003
5634,"""아우디 왜 이래?""…시동 꺼짐 신고, 경쟁사의 6배",https://www.ebn.co.kr/news/view/1474700/?sc=Naver,2004
5635,"[고객-호갱]""아! `테슬라` 형, 車가 왜 이래""…혁신 최고, 품질 최악",http://news.mk.co.kr/newsRead.php?no=1143960&year=2020,2004
5636,르노삼성 XM3·기아차 카니발 '제작결함' 3만4268대 리콜,http://www.newspim.com/news/view/20200717000035,2005
5637,기아 카니발·르노 QM6 등 28만여대 리콜 실시,http://news.kbs.co.kr/news/view.do?ncd=3654075&ref=A,2005
5638,"[임팩트 ESG, 기아⑤] 전장화로 늘어나는 리콜...전기차 전환 발목",http://www.dailyimpact.co.kr/news/articleView.html?idxno=75086,2005
5639,카니발 등 30개 차종 28만여 대 리콜,http://news20.busan.com/controller/newsController.jsp?newsId=20180524000378,2005
5640,기아차 르노삼성차 벤츠 볼보 포르쉐 등 29만 대 리콜,http://www.businesspost.co.kr/BP?command=article_view&num=83387,2005
5641,"국토부 ""기아차·르노삼성 등 7개 업체 30개 차종 28만8천대 리콜""",http://www.ikld.kr/news/articleView.html?idxno=93784,2006
5642,[SR 소비자이슈] 기아 카니발 파워슬라이딩도어 끼임 방지 결함 대규모...,http://www.srtimes.kr/news/articleView.html?idxno=19828,2006
5643,"국토교통부, 수입차량 총 30개차종 29여만대 리콜조치한다",http://www.newstown.co.kr/news/articleView.html?idxno=326664,2006
5644,30개 차종 28만7955대 결함에 '리콜'…기아 카니발만 22만여대,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=89732,2006
5645,카니발-QM6-벤츠 등 28.7만여대 리콜…르노에는 과징금,http://www.newsworks.co.kr/news/articleView.html?idxno=188771,2006
5646,"국토부 ""기아차·르노삼성 등 7개 업체 30개 차종 28만8천대 리콜""",http://www.ikld.kr/news/articleView.html?idxno=93784,2007
5647,"국토부 ""기아차·르노삼성 등 7개 업체 30개 차종 28만8천대 리콜""",http://www.ikld.kr/news/articleView.html?idxno=93784,2008
5648,"[시승]섬세하고 꼼꼼한 SUV, 르노코리아 QM6",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=02&c1=02&c2=02&c3=00&nkey=202303162150001,2009
5649,카니발·QM6·벤츠 등 28만여대 결함으로 리콜 실시,http://news.mt.co.kr/mtview.php?no=2018052316541124462,2009
5650,"국토부 ""기아차·르노삼성 등 7개 업체 30개 차종 28만8천대 리콜""",http://www.ikld.kr/news/articleView.html?idxno=93784,2009
5651,기아차·르노삼성·벤츠·포르쉐·피아지오·인디언 리콜,http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=03&c1=03&c2=03&c3=00&nkey=201805241147331,2009
5652,기아차·벤츠·볼보·르노 삼성 등 7개사 29만대 자발적 리콜 실시,http://www.news2day.co.kr/104458,2009
5653,"국토교통부, BMW 14종 2000여대 리콜 조치",http://www.sporbiz.co.kr/news/articleView.html?idxno=63578,2010
5654,현대-기아-토요타벤츠-BMW-볼보 총 15만대 ‘리콜’,http://www.mdtoday.co.kr/mdtoday/index.html?no=277972,2011
5655,국토부 리콜 발표…50개 차종 15만여대,http://www.sporbiz.co.kr/news/articleView.html?idxno=69967,2011
5656,현대-기아-토요타벤츠-BMW-볼보 총 15만대 ‘리콜’,http://www.mdtoday.co.kr/mdtoday/index.html?no=277972,2014
5657,국토부 리콜 발표…50개 차종 15만여대,http://www.sporbiz.co.kr/news/articleView.html?idxno=69967,2014
5658,"국토부, 제네시스 G80·포드 익스플로어·다임러트럭 아록스 등 리콜",http://www.enewstoday.co.kr/news/articleView.html?idxno=1113668,2017
5659,현대·포드·BMW 차량 및 다임러트럭 총 5692대 리콜,http://www.newsis.com/view/?id=NISX20170927_0015080215&cID=10405&pID=13000,2017
5660,"국토부, 포드·다임러트럭 등 5692대 리콜",http://www.newstomato.com/ReadNews.aspx?no=780141,2017
5661,현대·포드·BMW·다임러트럭 5692대 리콜,http://www.gpkorea.com/bbs/board.php?bo_table=gp_motorsports&wr_id=18546,2017
5662,"국토부, 현대·포드·다임러트럭·BMW 등 5692대 리콜",http://www.sisaon.co.kr/news/articleView.html?idxno=63359,2017
5663,"기아차, 화재 위험 그랜드 카니발 21만2천대 리콜",http://www.kyeongin.com/main/view.php?key=20180614010005270,2018
5664,"기아, 벤츠, 한국지엠, 다임러트럭 11개 차종 21만3322대 리콜",http://www.consumernews.co.kr/?mod=news&act=articleView&idxno=526106,2018
5665,기아·벤츠·한국GM 등 제작결함 발견 시정조치,http://www.skyedaily.com/news/news_view.html?ID=74666,2018
5666,"현대·기아자동차, 중국서 약 5만대 리콜 명령..쏘렌토·VQ·싼타페 등 A...",http://kpenews.com/View.aspx?No=786508,2018
5667,현대차 싼타페 기아차 카니발 BMW 520d 포함 차량 54만 대 리콜,http://www.businesspost.co.kr/BP?command=article_view&num=179326,2018
5668,한국지엠 G2X 리콜…‘점화스위치 결함’,http://www.mdtoday.co.kr/mdtoday/index.html?no=237672,2021
5669,"한국지엠, G2X 리콜 “10년간 303명 사망한 치명적 결함”",http://car.donga.com/3/all/20140317/61773011/2,2021
5670,"한국지엠, G2X 리콜 “10년간 303명 사망한 치명적 결함”",http://car.donga.com/3/all/20140317/61773011/1,2021
5671,"국토부, 한국지엠 G2X 60대 리콜 조치",http://www.sisafocus.co.kr/news/articleView.html?idxno=93315,2021
5672,"한국지엠, G2X 점화스위치 결함으로 리콜",http://www.ebn.co.kr/news/view/669434,2021
5673,"벤츠 또 리콜, E 220 D 4MATIC 등 11차종…'측면충돌 센서 제작결함'",http://www.idsn.co.kr/news/articleView.html?idxno=53516,2022
5674,"[자동차 리콜] 벤츠 E 220 D 4MATIC 등 11차종, 측면 충돌 센서 관련",http://www.00news.co.kr/news/articleView.html?idxno=67013,2022
5675,주행 중 멈춤·브레이크 먹통 가능성... 기아·테슬라·벤츠 2만여 대 리...,http://www.jibs.co.kr/news/articles/articlesDetail/36163?feed=na,2022
5676,벤츠 GLE 등 12차종 3340대…에어컨 응축수 배수 호스 리콜,http://www.consumuch.com/news/articleView.html?idxno=59856,2022
5677,'주행중 차량멈춤' 우려 스팅어 등 14개 차종 2.8만대 리콜,https://www.nocutnews.co.kr/news/6069106,2022
5678,"[자동차 리콜] 벤츠 E 220 D 4MATIC 등 11차종, 동반좌석 위치센서",http://www.00news.co.kr/news/articleView.html?idxno=65764,2023
5679,"벤츠 또 리콜, E 220 D 4MATIC 등 11차종…'측면충돌 센서 제작결함'",http://www.idsn.co.kr/news/articleView.html?idxno=53516,2023
5680,아이들 자동문 끼여 다칠수도...‘제작결함’ 기아 카니발 19만대 리콜,https://economist.co.kr/article/view/ecn202305100002,2023
5681,"현대차, 투싼 15만9212대 자발 리콜…방향지시등 작동불량 확인",http://www.sisafocus.co.kr/news/articleView.html?idxno=303624,2023
5682,기아 카니발 19만대 리콜 조치…총 5개 업체 23만대 리콜 들어가,https://www.pinpointnews.co.kr/news/articleView.html?idxno=195297,2023
5683,"카니발, 벤츠 CLS 등 26만여대 차량 자발적 리콜",https://www.asiatoday.co.kr/view.php?key=20220210010004414,2025
5684,BMW 등 22만3천여대 리콜…벤츠는 브레이크 오작동 위험,https://biz.sbs.co.kr/article_hub/20000039851?division=NAVER,2025
5685,"기아, 카니발·레이·K3 등 25만여 대 제작결함 리콜",http://www.sisajournal.com/news/articleView.html?idxno=233027,2025
5686,"주행 중 잇단 화재, BMW 22만여대 추가 리콜",https://www.joongang.co.kr/article/25027045,2025
5687,"벤츠 S 350 d 등 233대, 멀티미디어 시스템 관련 리콜",http://www.consumuch.com/news/articleView.html?idxno=53841,2025
5688,"카니발, 벤츠 CLS 등 26만여대 차량 자발적 리콜",https://www.asiatoday.co.kr/view.php?key=20220210010004414,2026
5689,BMW 등 22만3천여대 리콜…벤츠는 브레이크 오작동 위험,https://biz.sbs.co.kr/article_hub/20000039851?division=NAVER,2026
5690,"기아, 카니발·레이·K3 등 25만여 대 제작결함 리콜",http://www.sisajournal.com/news/articleView.html?idxno=233027,2026
5691,"주행 중 잇단 화재, BMW 22만여대 추가 리콜",https://www.joongang.co.kr/article/25027045,2026
5692,"벤츠 'S 450 4MATIC' 등 42개 차종, 비상통신시스템 '제작결함'…리콜",http://www.idsn.co.kr/news/articleView.html?idxno=57899,2026
5693,혼다 마세라티 랜드로버 포르쉐 등 수입차 5천대 리콜,http://www.businesspost.co.kr/news/articleView.html?idxno=41857,2027
5694,마세라티·포르쉐 등 고급 승용차 19개 차종 5204대 리콜 조치,http://view.asiae.co.kr/news/view.htm?idxno=2017020122083684693,2027
5695,혼다·닛산·마세라티 등 19개 차종 5000여대 리콜,http://www.korea.kr/policy/economyView.do?newsId=148828383&call_from=naver_news,2027
5696,마세라티 르반테 등 19개 차종 5204대 리콜 실시,http://www.osen.co.kr/article/G1110577438,2027
5697,혼다 어코드ㆍ포르쉐 박스터S 등 19개 차종 5204대 리콜,http://www.gpkorea.com/bbs/board.php?bo_table=gp_motorsports&wr_id=16815,2027
5698,"국토부, 벤츠 E220d·마세라티 르반떼 350·시트로엥 DS3 등 총 2998대 리...",http://www.enewstoday.co.kr/news/articleView.html?idxno=1035279,2028
5699,"벤츠·마세라티, 시트로엥 등 15개차종 리콜조치",http://www.newsis.com/view/?id=NISX20170330_0014799273&cID=10405&pID=13000,2028
5700,벤츠·마세라티 등 ‘제작결함’ 2998대 리콜,http://www.econovill.com/news/articleView.html?idxno=312236,2028
5701,벤츠·마세라티·시트로엥·야마하 등 총 15개 차종 2998대 리콜,http://www.ebn.co.kr/news/view/884619,2028
5702,"벤츠, 마세라티 등 수입차 3000대 '리콜'",http://www.mt.co.kr/view/mtview.php?type=1&no=2017033017171717271&outlink=1,2028
5703,'탄화수소 배출 초과' 마세라티 기블리·콰트로포르테 등 611대 리콜,http://www.g-enews.com/ko-kr/news/article/news_all/201507051318189788613_1/article.html,2029
5704,"환경부, 마세라티 키블리 S Q4 리콜",http://www.ekn.kr/news/article.html?no=144766,2029
5705,"마세라티 기블리 S Q4, 배출기준 초과로 리콜",http://www.mdtoday.co.kr/mdtoday/index.html?no=256288,2029
5706,"마세라티 기블리 S Q4, 배출기준 초과 결함으로 리콜",http://www.etoday.co.kr/news/section/newsview.php?idxno=1156948,2029
5707,"마세라티 기블리 S Q4, 배출기준 초과 결함시정",http://www.korea.kr/policy/pressReleaseView.do?newsId=156062455,2029
5708,"마세라티 기블리 S Q4, 배출기준 초과로 리콜",http://www.mdtoday.co.kr/mdtoday/index.html?no=256288,2030
5709,"마세라티 기블리 S Q4, 배출기준 초과 결함으로 리콜",http://www.etoday.co.kr/news/section/newsview.php?idxno=1156948,2030
5710,"마세라티 기블리 S Q4, 배출기준 초과 결함시정",http://www.korea.kr/policy/pressReleaseView.do?newsId=156062455,2030
5711,"""마세라티 기블리 S Q4…배출기준 초과 결함시정""",http://www.gukjenews.com/news/articleView.html?idxno=294347,2030
5712,"환경부, 마세라티 키블리 S Q4 리콜",http://www.ekn.kr/news/article.html?no=144766,2030
5713,싼타페.맥스크루즈 39만대 리콜…엔진룸 덮개 결함,http://www.nocutnews.co.kr/news/4803250,2031
5714,"국토부, 혼다·닛산 등 19개 차종 5천여대 리콜 명령",http://www.weeklytoday.com/news/articleView.html?idxno=53969,2031
5715,벤츠 E300-마세라티 기블리 등 리콜...이미 자비로 수리했다면? [모터그...,http://www.sisunnews.co.kr/news/articleView.html?idxno=122140,2031
5716,"마세라티 기블리 S Q4, 배출기준 초과로 리콜",http://www.mdtoday.co.kr/mdtoday/index.html?no=256288,2031
5717,"마세라티 기블리 S Q4, 배출기준 초과 결함으로 리콜",http://www.etoday.co.kr/news/section/newsview.php?idxno=1156948,2031
5718,벤츠 E300-마세라티 기블리 등 리콜...이미 자비로 수리했다면? [모터그...,http://www.sisunnews.co.kr/news/articleView.html?idxno=122140,2032
5719,"벤츠E300, 마세라티 기블리 등 2만7천대 무더기 리콜",http://www.seouleconews.com/news/articleView.html?idxno=53869,2032
5720,"국토부, 르노삼성 SM6·재규어 XF·마세라티 기블리 등 17개 차종 리콜",http://www.enewstoday.co.kr/news/articleView.html?idxno=1020280,2032
5721,벤츠 E300·마세라티 기블리 등 37개 차종 2만7285대 리콜,http://daily.hankooki.com/lpage/industry/202003/dh20200313095313147980.htm,2032
5722,"현대·마세라티·포드·푸조 등 40만여대 리콜…""엔진룸 덮개 등 불량""",http://www.newsis.com/view/?id=NISX20170622_0014959738&cID=13001&pID=13000,2032
5723,2018년 배기 장치 관련 리콜(Recall) 차량 다시 보기,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=248417,2033
5724,"[자동차 리콜] BMW 118d 등 20차종, 상부 타이밍 체인 관련",http://www.00news.co.kr/news/articleView.html?idxno=66125,2033
5725,"BWM·포드, '냉각수 누수' 등 결함 발견 차종 리콜 실시",http://www.dailypop.kr/news/articleView.html?idxno=81538,2034
5726,"국토교통부, BMW·포드등 총 2개사 30개 차종 3만1279대 자발적 시정조치...",https://www.job-post.co.kr/news/articleView.html?idxno=114222,2034
5727,BMW코리아·포드코리아 30개 차종 3만1279대 리콜,https://www.cstimes.com/news/articleView.html?idxno=610380,2034
5728,"국토부, BMW와 포드 차량 자발적 리콜 조치... '화재 발생 가능성 有'",http://www.newslock.co.kr/news/articleView.html?idxno=97024,2034
5729,"BMW·미니·포드, 30개 차종 3만1279대 리콜",https://www.gpkorea.com/news/articleView.html?idxno=119170,2034
5730,"BWM·포드, '냉각수 누수' 등 결함 발견 차종 리콜 실시",http://www.dailypop.kr/news/articleView.html?idxno=81538,2035
5731,"국토교통부, BMW·포드등 총 2개사 30개 차종 3만1279대 자발적 시정조치...",https://www.job-post.co.kr/news/articleView.html?idxno=114222,2035
5732,BMW코리아·포드코리아 30개 차종 3만1279대 리콜,https://www.cstimes.com/news/articleView.html?idxno=610380,2035
5733,"국토부, BMW와 포드 차량 자발적 리콜 조치... '화재 발생 가능성 有'",http://www.newslock.co.kr/news/articleView.html?idxno=97024,2035
5734,"BMW·미니·포드, 30개 차종 3만1279대 리콜",https://www.gpkorea.com/news/articleView.html?idxno=119170,2035
5735,현대-기아-토요타벤츠-BMW-볼보 총 15만대 ‘리콜’,http://www.mdtoday.co.kr/mdtoday/index.html?no=277972,2036
5736,국토부 리콜 발표…50개 차종 15만여대,http://www.sporbiz.co.kr/news/articleView.html?idxno=69967,2036
5737,국내외 50개 차종 15만5천여대 제작결함 등 발견돼 리콜,http://www.gvalley.co.kr/530416,2036
5738,'벤츠 C220' '벤츠 E200' '닛산 알티마2.5' 등 수입차 1만2천 대 리콜,http://www.businesspost.co.kr/BP?command=article_view&num=86935,2038
5739,닛산 알티마 2.5는 非리콜대상. 맥시마 등 V6 엔진형만 대상,http://www.sportsseoul.com/news/read/310737,2038
5740,'운전하다 시동 꺼진' 닛산 알티마 2500대 리콜,http://www.newspim.com/news/view/20180626000374,2038
5741,"국토부, 닛산 알티마·기아 니로 등 4만8939대 리콜",http://isplus.live.joins.com/news/article/article.asp?total_id=24110294,2038
5742,닛산 車 알티마 등 4개사 15개 차종 4만9천대 리콜,https://www.imaeil.com/page/view/2021072109381279505,2038
5743,제네시스·QM5·벤츠 E250 등 19개 차종 2만9388대 리콜,http://www.ekn.kr/news/article.html?no=191592,2039
5744,"제네시스, QM5, 벤츠E250 등 2만 9000여대 리콜",http://www.segye.com/content/html/2015/12/28/20151228000255.html?OutUrl=naver,2039
5745,"현대 제네시스, 르노삼성 QM5, 벤츠 E250 등 3만여대 '리콜'",http://daily.hankooki.com/lpage/economy/201512/dh20151228113034138140.htm,2039
5746,제네시스·QM5·벤츠 E250 등 3만여대 리콜 실시,http://www.enewstoday.co.kr/news/articleView.html?idxno=460428,2039
5747,"현대 제네시스, 르노삼성 QM5, 벤츠 E250 등 3만여대 리콜 실시",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20151227_0010500911&cID=10401&pID=10400,2039
5748,제네시스·QM5·벤츠 E250 등 19개 차종 2만9388대 리콜,http://www.ekn.kr/news/article.html?no=191592,2040
5749,현대·벤츠·르노 자동차 '3만대' 리콜..타이어 등 교환하세요,http://www.greenpostkorea.co.kr/news/article.html?no=54755,2040
5750,"벤츠ㆍ스텔란티스 경유차 4754대, 배출가스 불법 조작 적발",https://www.joongang.co.kr/article/25020595,2040
5751,"국토교통부, 르노삼성·재규어랜드로버·마세라티·벤츠·FCA 9만7천여대...",http://www.gvalley.co.kr/533293,2040
5752,SM6·랜드로버·마세라티·벤츠 차종 제작 결함 발견...리콜 실시,http://www.sedaily.com/NewsView/1ODAWOEQ0W,2040
5753,"벤츠 E 350 4MATIC 등 차량 2.5만대 리콜…""소프트웨어 오류 등 발견""",https://www.newspim.com/news/view/20250806000969,2041
5754,"""벤츠 E350 4MATIC 1만 6천여 대 리콜 중""",https://www.nocutnews.co.kr/news/6381794?utm_source=naver&utm_medium=article&utm_campaign=20250807061029,2041
5755,벤츠·현대·르노 등 21개 차종 2.5만대 리콜,https://biz.heraldcorp.com/article/10548305?ref=naver,2041
5756,벤츠·현대차·만트럭 등 2만4555대 리콜…시동꺼짐·제동불량 등,https://www.gpkorea.com/news/articleView.html?idxno=132122,2041
5757,벤츠·현대 등 자발적 리콜,https://www.dailyt.co.kr/newsView/dlt202508070005,2041
5758,"벤츠, CLA 200 CDI 등 22차종…파노라마 선루프 수리작업 오류 '리콜'",http://www.idsn.co.kr/news/articleView.html?idxno=52205,2042
5759,제네시스·QM5·벤츠 E250 등 19개 차종 2만9388대 리콜,http://www.ekn.kr/news/article.html?no=191592,2042
5760,"제네시스, QM5, 벤츠E250 등 2만 9000여대 리콜",http://www.segye.com/content/html/2015/12/28/20151228000255.html?OutUrl=naver,2042
5761,"메르세데스벤츠 C200, E220 등 11개 차종 리콜.. 화재발생 가능성 발견",http://www.dt.co.kr/contents.html?article_no=2015042402109976753006,2042
5762,"벤츠코리아, 에어백 결함으로 8천대 리콜",http://www.iminju.net/news/articleView.html?idxno=53213,2042
5763,"국토부, BMW·푸조·벤츠 등 33차종 2721대 리콜",http://www.nspna.com/news/?mode=view&newsid=208114,2043
5764,BMW 320i·푸조 308 등 33개 차종 2천721대 리콜,http://www.cstimes.com/news/articleView.html?idxno=238563,2043
5765,"국토부, BMW 320i·푸조 308 등 2721대 리콜",http://www.hankyung.com/news/app/newsview.php?aid=201702159438g,2043
5766,"국토부, BMW 320i·시트로엥 그랜드 C4 피카소·벤츠 E 220 등 2721대 리콜",http://www.enewstoday.co.kr/news/articleView.html?idxno=1005586,2043
5767,"벤츠코리아, C200·E220 등 총 2천759대 리콜",http://www.ebn.co.kr/news/view/755613,2043
5768,벤츠코리아 E200 등 12개 차종 ‘리콜’,http://www.ekn.kr/news/article.html?no=262384,2044
5769,"[자동차리콜] 벤츠 CLS 450 포함 16차종 전기장치, 조향장치 잠금 너트 ...",http://www.00news.co.kr/news/articleView.html?idxno=59851,2044
5770,"벤츠코리아, 에어백 결함으로 8천대 리콜",http://www.iminju.net/news/articleView.html?idxno=53213,2044
5771,현대차·기아차 원격 주차 보조 소프트웨어 오류로 차량 리콜,http://www.epnc.co.kr/news/articleView.html?idxno=95523,2044
5772,"현대 쏘나타 LPG 모델 리콜, 시작부터 삐걱대더니 아직도",http://www.iminju.net/news/articleView.html?idxno=51630,2044
5773,주행 중 멈춤·브레이크 먹통 가능성... 기아·테슬라·벤츠 2만여 대 리...,http://www.jibs.co.kr/news/articles/articlesDetail/36163?feed=na,2045
