car_id,model_name,manufacturer_id
2772,INFINITI QX56,13
2773,790 ADVENTURE,33
2774,790 ADVENTURE R,33
2775,렉서스 LC500h,26
2776,토요타 FJ 크루져,26
2777,BMW 220d,4
2778,렉서스 LS500 2WD,26
2779,렉서스 IS300,26
2780,렉서스 RC350,26
2781,토요타 시에나 AWD,26
2782,렉서스 LS460,26
2783,렉서스 LS460 AWD,26
2784,렉서스 LS460L,26
2785,렉서스 LS600h,26
2786,BMW X6 xDrive28i,4
2787,BMW X6 sDrive35i,4
2788,스카니아버스,47
2789,제네시스쿠페(BK),10
2790,C 230 KOMPRESSOR,1
2791,C 180 KOMPRESSOR,1
2792,C 280,1
2793,C 240,1
2794,C 320,1
2795,C 32 AMG,1
2796,E 280,1
2797,E 240,1
2798,E 320,1
2799,E 200 KOMPRESSOR,1
2800,CLK 500,1
2801,CLK 320,1
2802,CLK 240,1
2803,CLK 350,1
2804,C 280 4MATIC,1
2805,C 320 4MATIC,1
2806,C 240 4MATIC,1
2807,CLS 55 AMG,1
2808,CLS 500,1
2809,CLS 550,1
2810,CLS 350 CGI,1
2811,E 280 4MATIC,1
2812,E 500 4MATIC,1
2813,E 320 4MATIC,1
2814,E 55 AMG,1
2815,E 550,1
2816,E 500,1
2817,RACING S 150,58
2818,쏘렌토(BL),19
2819,그랜드카니발(VQ) 승용,19
2820,그랜드카니발(VQ) 승합,19
2821,BMW X5 xDrive25d,4
2822,BMW 518d,4
2823,BMW X7 xDrive30d,4
2824,BMW X5 xDrive35d,4
2825,720S,51
2826,570GT,51
2827,GT,51
2828,Mercedes-AMG G 63,1
2829,G 350 d,1
2830,BMW i8 Roadster,4
2831,3세대 뉴 스프린터,39
2832,Tiguan Allspace 2.0 TDI,18
2833,Arteon 2.0 TDI,18
2834,Arteon 2.0 TDI 4M,18
2835,Superleggera,8
2836,GPD125-A(N-MAX125),11
2837,DS3 Crossback E-tense,25
2838,A4 35 TDI Premium,18
2839,코란도(디젤),38
2840,벤테이가 V8,18
2841,Maybach S 560,1
2842,ZX-10RR,37
2843,ZX-10R,37
2844,Peugeot 508 SW 1.5 BlueHDi,25
2845,Peugeot 508 SW 2.0 BlueHDi,25
2846,유니버스,10
2847,쏘울 EV(PS EV),19
2848,MASTER(Bus),31
2849,XM3,31
2850,CAPTUR,31
2851,BMW Z4 sDrive20i,4
2852,BMW 330i xDrive,4
2853,Q2 35 TDI Premium,18
2854,Q2 35 TDI,18
2855,A8 50 TDI LWB,18
2856,SQ8 TDI,18
2857,Touareg 4.0 TDI,18
2858,쏠라티(EU) 화물 밴,10
2859,Peugeot 3008 2.0 BlueHDi,25
2860,Peugeot 5008 2.0 BlueHDi,25
2861,Citroen C5 Aircross 2.0 BlueHDi,25
2862,Citroen Grand C4 Spacetourer 2.0 BlueHDi,25
2863,토요타 프리우스 V,26
2864,AMG GT 63 4MATIC,1
2865,AMG GT 43 4MATIC,1
2866,AMG GT 63 S 4MATIC,1
2867,Citroen Grand C4 Spacetourer,25
2868,Citroen Grand C4 Spacetourer 1.5,25
2869,Citroen New C4 Cactus 1.5 BlueHDi,25
2870,Peugeot New 2008 1.5 BlueHDi,25
2871,Citroen C4 Spacetourer 2.0 BlueHDi,25
2872,2019-2020년식 Nautilus,16
2873,2016-2018년식 MKX,16
2874,VITPILEN 701,60
2875,Peugeot 3008 2.0 BlueHDI,25
2876,Peugeot 2008 1.6 e-HDI,25
2877,SVARTPILEN 701,60
2878,SVARTPILEN 701 STYLE,60
2879,Street Triple RS,58
2880,Speed Triple RS,58
2881,Tiger 1200 XCa,58
2882,트래버스,5
2883,GLC 300 4MATIC Coupe,1
2884,E220D,1
2885,BMW 320Ci,4
2886,BMW 318Ci,4
2887,E 300 D,1
2888,E 400 d 4MATIC,1
2889,Peugeot 308 1.5 Blue-HDi,25
2890,Peugeot 208 1.6 e-HDi,25
2891,Peugeot 2008 1.6 BlueHDi,25
2892,Peugeot 2008 1.6 e-HDi,25
2893,싼타페(TM PE),10
2894,쏘렌토(MQ4),19
2895,K5(DL3),19
2896,Tiger 900 GT Pro,58
2897,Tiger 900 Rally Pro,58
2898,Tiger 900 GT(LRH),58
2899,Street Twin,58
2900,Street Scrambler,58
2901,A8 4.0 TFSI LWB qu.,18
2902,A8 65 TFSI LWB qu.,18
2903,A8 60 TFSI LWB qu.,18
2904,A8 65 TFSI qu.,18
2905,S8 4.0 TFSI qu.,18
2906,S8 Plus TFSI qu.,18
2907,S8 TFSI qu.,18
2908,Peugeot 3008 1.6 BlueHDi,25
2909,Citroen Picasso 1.6 BlueHDi,25
2910,Citroen Grand Picasso 1.6BlueHDi,25
2911,Peugeot 508 SW 1.6 BlueHDi,25
2912,Peugeot 508 1.6 BlueHDi,25
2913,Peugeot 308 SW 1.6 BlueHDi,25
2914,Peugeot 308 1.6 BlueHDi,25
2915,DS4 Crossback 1.6 BlueHDi,25
2916,Citroen Grand Spacetourer 1.6 BlueHDi,25
2917,Streetfighter V4 S,8
2918,트레일블레이저,5
2919,스팅어(CK),19
2920,G70(IK),10
2921,2020년식 Aviator,16
2922,2020년식 Explorer,16
2923,Passat 2.0 TDI GP,18
2924,Passat 1.8 TSI GP,18
2925,BMW X5 xDrive45e iPerformance,4
2926,BMW 745Le iPerformance,4
2927,BMW 530e iPerformance,4
2928,BMW 745e iPerformance,4
2929,악트로스(Actros),39
2930,BMW X1 xDrive23d,4
2931,S 63 AMG 4MATIC,1
2932,그랜버드(GZ PE),19
2933,A4 40 TDI qu. Premium,18
2934,A4 40 TFSI Premium,18
2935,A5 Cabriolet 45 TFSI qu. Premium,18
2936,A5 Coupe 45 TFSI qu. Premium,18
2937,A5 Sportback 40 TDI qu. Premium,18
2938,A5 Sportback 45 TFSI qu. Premium,18
2939,Q7 45 TDI qu.,18
2940,Q7 45 TDI qu. Premium,18
2941,Q7 50 TDI qu. Premium,18
2942,Q8 45 TDI qu. Premium,18
2943,Q8 50 TDI qu. Premium,18
2944,ZX-6R,37
2945,MTN320,11
2946,GPD125,11
2947,코나 전기차 (OS EV),10
2948,CZD300-A,11
2949,GLB 250 4MATIC,1
2950,GLB 220,1
2951,GLB 200 d,1
2952,카니발(KA4),19
2953,BMW X6 M50i,4
2954,Rolls Royce Phantom,4
2955,BMW X5 xDrive40i,4
2956,BMW X5 M50i,4
2957,A8 50 TDI qu.,18
2958,레인지로버 스포츠 P400e,30
2959,레인지로버 스포츠 SDV6,30
2960,ADDRESS125,21
2961,CBR1000ST,27
2962,Peugeot e-208 Electric,25
2963,GLE 350 4MATIC,1
2964,AMG GLE 53 4MATIC+,1
2965,GLE 350 e 4MATIC,1
2966,AMG GLE 53 4MATIC +,1
2967,에스컬레이드,2
2968,BMW X5 xDrive45e,4
2969,BMW M2,4
2970,BMW M4 Coupe,4
2971,BMW X3,4
2972,더뉴 말리부,5
2973,Ninja H2 SX SE+,37
2974,Ninja H2 SX SE,37
2975,Ninja H2 SX,37
2976,BMW X5 xDrive40e iPerformance,4
2977,2020MY Nautilus,16
2978,2020 Mustang,16
2979,SM3 1.6L 가솔린,31
2980,BMW X7 M50i,4
2981,BMW X7 xDrive40i,4
2982,넥쏘(FE),10
2983,코나(OS) HEV,10
2984,코나(OS) EV,10
2985,쏘울(SK3) EV,19
2986,G90(HI PE),10
2987,GLC 300 4MATIC Coup,1
2988,GLC 300 e 4MATIC,1
2989,GLC 300 e 4MATIC Coupe,1
2990,C 300 e 4MATIC,1
2991,2013-2017년식 MKZ,16
2992,2013-2015년식 Fusion,16
2993,2015-2017 년식 Mondeo,16
2994,S7 TDI,18
2995,S6 TDI,18
2996,A6 45 TFSI Premium,18
2997,우르스,18
2998,라세티 프리미어/크루즈,5
2999,FJR1300A,11
3000,FJR1300-A,11
3001,MTN1000,11
3002,MXT850,11
3003,XP530D-A,11
3004,XP560D,11
3005,A6 45 TFSI,18
3006,렉서스 IS200t,26
3007,렉서스 NX300,26
3008,렉서스 RC200t,26
3009,토요타 아발론 하이브리드,26
3010,GLC 300 d 4MATIC,1
3011,INFINITI M30,13
3012,INFINITI M30d,13
3013,INFINITI Q70 3.0d,13
3014,INFINITI M56,13
3015,INFINITI Q70 5.6,13
3016,BMW 523d,4
3017,BMW 523d xDrive,4
3018,BMW X7 xDrive40d,4
3019,Rocket 3 GT,58
3020,Rocket 3 R,58
3021,CRF1000,27
3022,CRF1100,27
3023,BMW 320d EffcientDynamicsEdition,4
3024,2020 Aviator,16
3025,Ninja 400,37
3026,디스커버리 스포츠 D150,30
3027,K3(BD),19
3028,디스커버리 스포츠 D180,30
3029,니로 전기차(DE EV),19
3030,Scrambler1100,8
3031,ROYAL ENFIELD INTERCEPTOR 650,51
3032,ROYAL ENFIELD INTERCEPTOR,51
3033,ROYAL ENFIELD CONTINENTAL GT 650,51
3034,ROYAL ENFIELD CONTINENTAL GT,51
3035,Citroen C4 Piccaso 1.6 BlueHDi,25
3036,Citroen Grand C4 Piccaso 1.6 BlueHDi,25
3037,페라리 812 Superfast,7
3038,2017-2018 Continental,16
3039,BMW 420i Convertible,4
3040,FTR 1200,28
3041,FTR 1200 S,28
3042,BMW 630i xDrive,4
3043,Passat GT 2.0 TDI 4M,18
3044,PATHFINDER,13
3045,2020 Explorer,16
3046,Mercedes-AMG GLC 63 S 4MATIC,1
3047,Mercedes-AMG GLC 63 4MATIC,1
3048,A 220 Hatch,1
3049,Mercedes-AMG GLC 63 S 4MATIC+ Coupe,1
3050,GLC 220 d 4MATIC Sports,1
3051,Mercedes-AMG GLC 63 4MATIC+,1
3052,CLS 300 d Coupe,1
3053,CLS 300 d 4MATIC Coupe,1
3054,CLS 400 d 4MATIC Coupe,1
3055,CLS 450 4MATIC Coupe,1
3056,Mercedes-AMG CLS 53 4MATIC+ Coupe,1
3057,Mercedes-AMG GT 43 4MATIC+ Coupe,1
3058,Mercedes-AMG GT 53 4MATIC+ Coupe,1
3059,Mercedes-AMG GT 63 4MATIC+ Coupe,1
3060,Mercedes-AMG GT 63 S 4MATIC+ Coupe,1
3061,G 400 d,1
3062,E 300 d,1
3063,CLA 220 Coupe,1
3064,CLA 250 Coupe,1
3065,CLA 250 4MATIC Coupe,1
3066,Mercedes-AMG CLA 45 S 4MATIC Coupe,1
3067,Mercedes-AMG GLE 53 4MATIC+,1
3068,GLE 350 d 4MATIC Coupe,1
3069,GLE 400 d 4MATIC Coupe,1
3070,GLE 350 e 4MATIC Coupe,1
3071,Mercedes-AMG GLE 53 4MATIC+ Coupe,1
3072,Mercedes-AMG GLE 63 S 4MATIC+ Coupe,1
3073,GLS 580 4MATIC,1
3074,Mercedes-Maybach GLS 600 4MATIC,1
3075,A 250 4MATIC,1
3076,Mercedes-AMG A 35 4MATIC,1
3077,Mercedes-AMG GT Coupe,1
3078,Mercedes-AMG GT S Coupe,1
3079,Mercedes-AMG GT R Coupe,1
3080,Mercedes-AMG GT C Roadster,1
3081,Mercedes-AMG C 43 4MATIC Cabriolet,1
3082,C 300 Cabriolet,1
3083,C 300 4MATIC Cabriolet,1
3084,E 250,1
3085,Mercedes-AMG E 53 4MATIC+,1
3086,Mercedes-AMG E 63 S 4MATIC+,1
3087,S 450 4MATIC Coupe,1
3088,Mercedes-AMG S 63 4MATIC+ Coupe,1
3089,Mercedes-AMG S 63 4MATIC+ Cabriolet,1
3090,S 450,1
3091,S 560 e,1
3092,Mercedes-AMG S 63 4MATIC+,1
3093,Mercedes-Maybach S 650,1
3094,Mercedes-Maybach S 560 4MATIC,1
3095,Mercedes-AMG E 53 4MATIC+ Coupe,1
3096,E 450 Coupe,1
3097,E 450 4MATIC Cabriolet,1
3098,Mercedes-AMG E 53 4MATIC+ Cabriolet,1
3099,E 450 Cabriolet,1
3100,EQA 250,1
3101,Mercedes-AMG GLB 35 4MATIC,1
3102,Mercedes-AMG GLA 45 4MATIC,1
3103,BMW 620d,4
3104,BMW 620d xDrive,4
3105,BMW 740i,4
3106,BMW 840d xDrive Gran Coupe,4
3107,BMW 840i xDrive Coupe,4
3108,BMW 840i xDrive Gran Coupe,4
3109,BMW M4 Competition,4
3110,BMW M8 Coupe Competition,4
3111,BMW M8 Gran Coupe Competition,4
3112,BMW X6 M Competition,4
3113,BMW X7 M50d,4
3114,BMW X7 xDrive 30d,4
3115,BMW M440i xDrive,4
3116,BMW Z4 M40i,4
3117,니트로,15
3118,BMW M340i,4
3119,BMW M340i xDrive Touring,4
3120,S8 LWB qu.,18
3121,스프린터 907,39
3122,2021 Ranger,16
3123,A6 50 TDI qu. Premium,18
3124,A7 45 TDI qu. Premium,18
3125,아벤타도르SVJ쿠페,18
3126,아이오닉(AAE PE) EV,10
3127,일렉시티(LK) EV,10
3128,XDVL,8
3129,GV70,10
3130,GV80,10
3131,2014-2015 Taurus,16
3132,2014-2015 Explorer,16
3133,2020 Nautilus,16
3134,BMW 640d,4
3135,BMW 740Ld,4
3136,BMW X1,4
3137,BMW X4,4
3138,BMW X5,4
3139,BMW X6,4
3140,BMW 323d,4
3141,BMW 435d,4
3142,BMW 840d,4
3143,BMW X7,4
3144,FX45,13
3145,BMW 630d,4
3146,BMW 750Ld,4
3147,BMW M550d,4
3148,Citroen C4 Picasso 1.6 BlueHDi,25
3149,Citroen Grand C4 Picasso 1.6 BlueHDi,25
3150,Citroen Grand C4 Spacetourer 1.6 BlueHDi,25
3151,마이브 M1,61
3152,2021 Aviator,16
3153,BMW i3 120Ah,4
3154,K 1600 GTL,20
3155,이스즈 엘프,62
3156,R 1200 GS HP2 Magamoto,20
3157,유니목,39
3158,MTS V4,8
3159,Mercedes-AMG GT 63 S 4MATIC+,1
3160,DS3 Crossback E-tense Electric,25
3161,BMW 740Li,4
3162,BMW M Coupe,4
3163,BMW Z4 sDrive,4
3164,E 300 d 4MATIC Coupe,1
3165,E 300 d 4MATIC Cabriolet,1
3166,Mercedes-AMG GT R Coup,1
3167,Mercedes-AMG GT R,1
3168,Mercedes-AMG GT C,1
3169,GLE 350 de 4MATIC,1
3170,Mercedes-AMG GLE 63 S 4MATIC+,1
3171,Maybach GLS 600 4MATIC,1
3172,Model S,63
3173,쏘울EV (SK3 EV),19
3174,니로EV (DE EV),19
3175,ACCORD 1.5T,23
3176,ACCORD 2.0T,23
3177,ACCORD HEV,23
3178,CR-V 2wd,23
3179,CR-V 4wd,23
3180,HR-V,23
3181,911 Carrera,9
3182,BMW 320i Touring,4
3183,BMW 330e,4
3184,BMW M3 Competition,4
3185,2007-2010년식 MKZ,16
3186,쏠라티(EU),10
3187,MASTER,31
3188,Peugeot E-208 Electric,25
3189,718,9
3190,타이칸4S,9
3191,제네시스/G80(DH),10
3192,BMW Gran Turismo Eff,4
3193,BMW 320d Eff,4
3194,토요타 벤자 V6,26
3195,토요타 벤자,26
3196,718 Boxster GTS 4.0,9
3197,2020-2021년식 Aviator,16
3198,2020-2021년식 Aviator PHEV,16
3199,레인지로버 스포츠 3.0D,30
3200,레인지로버 스포츠 5.0,30
3201,레인지로버 스포츠 5.0 SC,30
3202,Model 3,63
3203,Rolls-Royce Phantom,4
3204,Rolls-Royce Cullinan,4
3205,Rolls-Royce Wraith,4
3206,Rolls-Royce Ghost Extended Wheelbase,4
3207,A4 45 TFSI qu. Premium,18
3208,A5 Sportback 40 TFSI qu.,18
3209,A5 Sportback 40 TFSI qu. Premium,18
3210,e-tron 55 quattro,18
3211,Q5 40 TDI qu.,18
3212,Q5 40 TDI qu. Premium,18
3213,Q5 45 TFSI qu.,18
3214,318iA,4
3215,318Ci,4
3216,320Ci,4
3217,328Ci,4
3218,CT5,2
3219,Q5 45 TFSI qu. Premium,18
3220,Q7 55 TFSI qu. Premium,18
3221,Q8 55 TFSI qu. Premium,18
3222,SQ5 TDI,18
3223,SQ5 TFSI,18
3224,A4 35 TDI,18
3225,BURGMAN125,21
3226,BURGMAN200,21
3227,베라크루즈(EN),10
3228,BX400,49
3229,BX500,49
3230,타이칸,9
3231,MINI Cooper D Five Door,4
3232,MINI Cooper SD Five Door,4
3233,C 200 Coup,1
3234,CB650RA,27
3235,CMX500A,27
3236,CBR500RA,27
3237,CB500FA,27
3238,CB500XA,27
3239,CBR650RA,27
3240,Lion's 2층 버스,17
3241,A8 2.8 quat.,18
3242,TT 1.8,18
3243,A8 4.2 quat.,18
3244,A4 1.8,18
3245,디스커버리 SD4,30
3246,디스커버리 TD6,30
3247,디스커버리 SD6,30
3248,디스커버리 D300,30
3249,그랜드 스타렉스(TQ),10
3250,토요타 프리우스 2WD,26
3251,토요타 프리우스 AWD,26
3252,토요타 RAV4,26
3253,BMW 540i xDrive Luxury,4
3254,BMW 630i xDrive Luxury,4
3255,BMW 640i xDrive Luxury,4
3256,BMW M340i xDrive,4
3257,BMW X3 M40i,4
3258,BMW X4 M40i,4
3259,S 580 4MATIC,1
3260,GLC 300 e 4MATIC Coup,1
3261,Mercedes-AMG CLS 53 4MATIC+,1
3262,Mercedes-AMG GT 43 4MATIC+,1
3263,BMW 1 Series Sport,4
3264,BMW GT 20d,4
3265,BMW GT 30d,4
3266,토요타 86 MT,26
3267,토요타 86 MT(2tone),26
3268,토요타 86 AT,26
3269,스프린터 906 (519),39
3270,아록스 2843L,39
3271,Maybach S 580 4MATIC,1
3272,UH125,21
3273,UH200,21
3274,CT4,2
3275,재규어 F-TYPE P300 Coupe,30
3276,재규어 F-TYPE P300 Convertible,30
3277,제네시스 G80 ELECTRIFIED (RG3 EV),10
3278,FX120,42
3279,FX212,42
3280,BX212,42
3281,BX212M,42
3282,2021년식 Explorer,16
3283,2021년식 Aviator,16
3284,볼트 EUV,5
3285,토요타 GR 수프라,26
3286,벨로스터(FS),10
3287,벤틀리 벤테이가 V8,18
3288,GLE 350 e 4MATIC Coup,1
3289,CLA 250 4MATIC Coup,1
3290,DS7 Crossback 1.5 BlueHDi,25
3291,FORZA750,27
3292,박스터GTS,9
3293,카이맨S,9
3294,카이맨GTS,9
3295,BMW 530e,4
3296,BMW 530e iPerformance Luxury,4
3297,TM2,64
3298,2020-2021 Aviator,16
3299,2020-2021 Aviator PHEV,16
3300,2020-2021 Corsair,16
3301,2020-2021 Explorer,16
3302,2020-2021 Explorer PHEV,16
3303,2007-2009 S-Max,16
3304,2007-2008 Mondeo,16
3305,2015-2017 Mondeo,16
3306,FLETA LS1,65
3307,베뉴(QX),10
3308,701 SUPERMOTO,60
3309,701 ENDURO,60
3310,V70,14
3311,570S,56
3312,570GT,56
3313,600LT,56
3314,650S,56
3315,675LT,56
3316,e-tron Sportback 55 qu.,18
3317,690 SMC R,33
3318,GLC 250 4MATIC,1
3319,ROYAL ENFIELD HIMALAYAN,8
3320,G 500 4x4,1
3321,G 65 AMG,1
3322,GLE 400 4MATIC,1
3323,A 220 d 4MATIC,1
3324,AMG GT R,1
3325,AMG GT C,1
3326,E 200 d,1
3327,E 350 e,1
3328,AMG E 63 S 4MATIC+,1
3329,AMG S 65,1
3330,S 400 h,1
3331,S 500 e,1
3332,MAYBACH S 600,1
3333,MAYBACH S 650,1
3334,MAYBACH S 500,1
3335,MAYBACH S 500 4MATIC,1
3336,BMW iX xDrive40,4
3337,BMW iX xDrive 50,4
3338,Mercedes-AMG CLA 45 S 4MATIC+,1
3339,Mercedes-AMG A 45 4MATIC+,1
3340,Mercedes-AMG GLA 45 4MATIC+,1
3341,BMW iX xDrive50,4
3342,W800 CAFE,37
3343,GPD125A,11
3344,YZF320A,11
3345,Model Y,63
3346,BMW640i xDrive,4
3347,BMW640i xDrive Luxury,4
3348,M797,8
3349,SuperSport,8
3350,CLS 300 d 4MATIC,1
3351,CT6,2
3352,SRX,2
3353,K 1600 GT,20
3354,R nine T,20
3355,X5 xDrive,4
3356,X3 sDrive,4
3357,1 Series Sport,4
3358,320d Gran Turismo xDrive,4
3359,518d,4
3360,525d xDrive Touring,4
3361,740Ld xDrive,4
3362,GT 20d,4
3363,GT 30d,4
3364,GT 30d xDrive,4
3365,X3 xDrive20d M Sport Package,4
3366,X4 xDrive20d xLine,4
3367,X5 xDrive30d xLine,4
3368,630d xDrive,4
3369,840d xDrive Gran Coupe Excellence,4
3370,X3 xDrive30d M Sport Package,4
3371,X4 M40d,4
3372,X4 xDrive30d xLine,4
3373,X7 xDrive30d Design Pure Excellence,4
3374,320d Efficient,4
3375,750Ld xDrive,4
3376,ROYAL ENFIELD INTERCEPTOR,8
3377,ROYAL ENFIELD CONTINENTAL GT,8
3378,마세라티 기블리 트로페오,7
3379,마세라티 콰트로포르테 트로페오,7
3380,마세라티 르반떼 트로페오,7
3381,마세라티 르반떼 GTS,7
3382,아이오닉 일렉트릭(AE EV),10
3383,닛산 무라노 하이브리드,13
3384,인피니티 QX60 하이브리드,13
3385,짚그랜드체로키L,15
3386,2021년식 Corsair,16
3387,짚랭글러 PHEV,15
3388,카렌스(RP),19
3389,쏘나타 하이브리드 (LF HEV),10
3390,CBR1000RR-R,27
3391,BMW i4 M50,4
3392,BMW i4 eDrive40,4
3393,마이브M1,61
3394,싼타페 (TM PE),10
3395,싼타페 하이브리드 (TM PE HEV),10
3396,Rolls-Royce Ghost Black Badge,4
3397,BMW X2 xDrive20i,4
3398,Q5 50 TDI qu.,18
3399,Q5 Sportback 40 TDI qu.,18
3400,Q5 Sportback 45 TFSI qu.,18
3401,SQ5 Sportback TFSI qu.,18
3402,카이엔 쿠페,9
3403,쏘울EV(PSEV),19
3404,K3(YDPE),19
3405,레이(TAMPE),19
3406,E-SKY,66
3407,E-SKY Ⅱ,66
3408,E-SKY 9,66
3409,E-SKY 11,66
3410,RA1250,6
3411,RA1250S,6
3412,HARLEY-DAVIDSON RA1250,6
3413,HARLEY-DAVIDSON RA1250S,6
3414,HARLEY-DAVIDSON RH1250S,6
3415,EQB 300 4MATIC,1
3416,A5 Sportback 35 TDI Premium,18
3417,RS5,18
3418,S4 TFSI,18
3419,S5 TFSI Coupe,18
3420,S5 TFSI Sportback,18
3421,EQE 350,1
3422,EQS 350,1
3423,EQS 450+,1
3424,EQS 450 4MATIC,1
3425,Mercedes-AMG EQS 53 4MATIC+,1
3426,Peugeot e-208 Electric,15
3427,Peugeot e-2008 Electric,15
3428,DS3 Crossback E-tense Electric,15
3429,쏘렌토 (UM/UM PE),19
3430,스포티지 (QL/QL PE),19
3431,MT850D,11
3432,투싼 (TL),10
3433,투싼(NX4),10
3434,GV70(JK1),10
3435,G80(RG3),10
3436,2011-2013년식 Explorer,16
3437,2021년식 Mustang,16
3438,E 220 D Convertible,1
3439,Trident 660,58
3440,W800 STREET,37
3441,QM6,31
3442,BMW 520d Luxury,4
3443,BMW 520d xDrive Luxury,4
3444,BMW 620d Luxury,4
3445,BMW 620d xDrive Luxury,4
3446,K5하이브리드 (JF HEV),19
3447,K5플러그인하이브리드 (JF PHEV),19
3448,BMW 840d xDrive Gran Coupe Excellence,4
3449,BMW X3 xDrive20d M Sport Package,4
3450,BMW X3 xDrive30d M Sport Package,4
3451,BMW X4 xDrive20d M Sport Package,4
3452,BMW X4 xDrive20d xLine,4
3453,BMW X4 xDrive30d xLine,4
3454,BMW X5 xDrive30d xLine,4
3455,BMW X7 xDrive30d Design Pure Excellence,4
3456,MTN890D,11
3457,MTT890,11
3458,쏘렌토 하이브리드(MQ4 HEV),19
3459,아반떼(CN7),10
3460,아반떼 하이브리드(CN7 HEV),10
3461,그랜저 하이브리드(IG HEV),10
3462,싼타페 하이브리드(TM HEV),10
3463,Model X,63
3464,GLE 350,1
3465,AMG GLE 43 4MATIC,1
3466,GLS 450 4MATIC,1
3467,GLS 550 4MATIC,1
3468,AMG A 35 4MATIC,1
3469,S 550,1
3470,S 550 4MATIC,1
3471,GLC 300,1
3472,Golf 8 2.0 GTI,18
3473,G 350 BlueTEC,1
3474,Jetta 1.4 TSI,18
3475,ACCODR 2.0T,23
3476,CR-V HEV,23
3477,K 1600 B,20
3478,2013-2017년식 Explorer,16
3479,2022년식 Aviator,16
3480,2022년식 Explorer,16
3481,2022년식 Expedition,16
3482,Maybach S 680 4MATIC,1
3483,EQS 580 4MATIC,1
3484,AMG EQS 53 4MATIC+,1
3485,E 450 4MATIC Convertible,1
3486,레인지로버 이보크 2.0D,30
3487,HYPERS11L,67
3488,HYPERS H,67
3489,플라잉스퍼,18
3490,K9(KH),19
3491,BMW 218d Active Tourer,4
3492,BMW iX M60,4
3493,E 220 d Convertible,1
3494,토요타 시에나 하이브리드 2WD,26
3495,토요타 시에나 하이브리드 AWD,26
3496,벤테이가,18
3497,Speed Triple 1200 RS,58
3498,Speed Triple 1200 RR,58
3499,EV6(CV),19
3500,아이오닉5NE),10
3501,ELECTRIFIED G80 (RG3 EV),10
3502,ELECTRIFIED GV70 (JK1 EV),10
3503,GV60 (JW1),10
3504,ML 280 CDI 4MATIC,1
3505,ML 300 CDI 4MATIC BlueEFFICIENCY,1
3506,ML 350,1
3507,ML 550 4MATIC,1
3508,ML 500 4MATIC,1
3509,ML 350 4MATIC,1
3510,GL 320 CDI 4MATIC,1
3511,GL 350 BLUETEC 4MATIC,1
3512,GL 450 4MATIC,1
3513,GL 550 4MATIC,1
3514,R 320 CDI 4MATIC,1
3515,R 500 4MATIC,1
3516,R 350 CDI 4MATIC,1
3517,R 350,1
3518,R 350 4MATIC,1
3519,R 63 AMG 4MATIC,1
3520,2022년식 Ranger Raptor,16
3521,더 뉴 레인지로버 P530 SWB,30
3522,더 뉴 레인지로버 P530 LWB,30
3523,2022년식 Aviator PHEV,16
3524,마세라티 MC20,7
3525,Mercedes-AMG GT S,1
3526,HYPERS,67
3527,Peugeot 2008 1.5 BlueHDi(EAT6),15
3528,Peugeot New 2008 1.5 BlueHDi(EAT8),15
3529,Peugeot 3008 1.5 BlueHDi(EAT8),15
3530,Peugeot 5008 1.5 BlueHDi(EAT8),15
3531,Peugeot 308 1.5 BlueHDi(EAT8),15
3532,Peugeot 508 1.5 BlueHDi(EAT8),15
3533,Peugeot 508 SW 1.5 BlueHDi(EAT8),15
3534,Citroen C3 Aircross 1.5 BlueHDi,15
3535,Citroen C4 Cactus 1.5 BlueHDi(EAT6),15
3536,Citroen Grand C4 Spacetourer 1.5 BlueHDi,15
3537,Citroen C5 Aircross 1.5 BlueHDi,15
3538,DS3 Crossback 1.5 BlueHDi,15
3539,DS7 Crossback 1.5 BlueHDi,15
3540,2022년식 Mustang,16
3541,마세라티 르반떼 GT 하이브리드,7
3542,XC40 Recharge Twin,14
3543,Rolls-Royce Phantom EWB,4
3544,XT6,2
3545,A8 40 TFSI LWB qu.,18
3546,RS7 Plus TFSI qu.,18
3547,RS7 TFSI qu.,18
3548,S6 TFSI qu.,18
3549,S7 TFSI qu.,18
3550,코나(OS),10
3551,셀토스(SP2),19
3552,2014-2015년식 Fusion Hybrid,16
3553,2014-2015년식 MKZ,16
3554,2014-2015년식 MKZ Hybrid,16
3555,2015년식 Mustang 2.3,16
3556,2015년식 Mustang GT 5.0,16
3557,2015년식 Escape,16
3558,2020-2021년식 Explorer PHEV,16
3559,2022년식 Explorer FHEV,16
3560,우라칸,18
3561,유니버스(PY),10
3562,그랜버드(GZ),19
3563,더 뉴 팰리세이드,10
3564,엑시언트 수소전기트럭(QZ),10
3565,아반떼 N(CN7 N),10
3566,아반떼 N-Line(CN7 N-Line),10
3567,일렉시티 수소전기버스(CY),10
3568,C 200 Convertible,1
3569,E 400 4MATIC Coup,1
3570,다산중공업 CT 300L Super2 고소작업차,68
3571,218d Active Tourer,4
3572,iX M60,4
3573,iX xDrive40,4
3574,iX xDrive50,4
3575,2021년식 Expedition,16
3576,카운티(CS),10
3577,메가트럭(EG),10
3578,메가트럭 와이드캡(EG),10
3579,뉴파워트럭(EG),10
3580,엑시언트(QZ),10
3581,EQE 350+,1
3582,Peugeot 508 1.5 BlueHDi,15
3583,Peugeot 508 SW 1.5 BlueHDi,15
3584,2021년 Navigator,16
